浦东,联洋,联洋年华,内环内,980,86390,2室2厅1厨2卫,113.44O,低楼层 (共21层),平层,南,两梯三户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100837851.html
浦东,联洋,仁恒河滨城(一期),内环内,929,104465,2室2厅1厨1卫,88.93O,高楼层 (共26层),平层,东南,两梯四户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101355653.html
浦东,联洋,御景园,内环内,1438,92364,3室2厅1厨2卫,155.69O,中楼层 (共25层),暂无数据,南,两梯三户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101287279.html
浦东,联洋,当代清水园,内环内,1900,98025,5室2厅1厨3卫,193.83O,高楼层 (共18层),暂无数据,南,一梯两户,毛坯,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101404115.html
浦东,联洋,仁恒河滨城(一期),内环内,2240,102372,4室2厅1厨2卫,218.81O,低楼层 (共26层),平层,南,两梯两户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100843936.html
浦东,联洋,联洋花园(一期),内环内,1970,88061,6室2厅1厨4卫,223.71O,高楼层 (共11层),复式,南,一梯两户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101180033.html
浦东,联洋,吉云公寓,内环内,520,71185,2室1厅1厨1卫,73.05O,高楼层 (共6层),平层,南,一梯四户,毛坯,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107001999585.html
浦东,联洋,仁恒河滨城(一期),内环内,2700,89048,6室2厅1厨4卫,303.21O,高楼层 (共29层),跃层,南,两梯四户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100728723.html
浦东,联洋,第九城市(二期),内环内,1175,97771,2室2厅1厨2卫,120.18O,低楼层 (共23层),暂无数据,南,两梯三户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100432007.html
浦东,联洋,仁恒河滨城(三期),近9号线芳甸路站,1390,101460,3室2厅1厨2卫,137O,中楼层 (共26层),暂无数据,南,两梯三户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101082958.html
浦东,联洋,第九城市(一期),内环内,1440,95491,3室2厅1厨2卫,150.8O,高楼层 (共20层),平层,南,两梯三户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101269072.html
浦东,联洋,联洋花园(一期),内环内,1825,89064,6室2厅1厨2卫,204.91O,高楼层 (共18层),复式,南,一梯三户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100522365.html
浦东,联洋,仁恒河滨城(三期),近9号线芳甸路站,1180,104871,2室2厅1厨2卫,112.52O,低楼层 (共30层),平层,南 北,两梯三户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100564848.html
浦东,联洋,御景园,内环内,950,96890,2室2厅1厨1卫,98.05O,低楼层 (共23层),平层,南,两梯三户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101239869.html
浦东,联洋,联洋花园(一期),内环内,1900,79167,5室3厅1厨4卫,240O,高楼层 (共18层),暂无数据,南,一梯三户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107002144745.html
浦东,联洋,第九城市(二期),内环内,1195,99925,2室2厅1厨2卫,119.59O,高楼层 (共21层),平层,南 北,两梯三户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101226239.html
浦东,联洋,吉云公寓,内环内,538,73649,2室1厅1厨1卫,73.05O,中楼层 (共6层),平层,南,一梯四户,精装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101390792.html
浦东,联洋,华丽家族花园,内环内,1080,96671,2室2厅1厨2卫,111.72O,低楼层 (共23层),平层,南,两梯三户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101161610.html
浦东,联洋,仁恒河滨城(三期),,1565,103643,3室2厅1厨2卫,151O,低楼层 (共26层),平层,南,两梯两户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101295382.html
浦东,联洋,当代清水园,内环内,1100,94454,2室2厅1厨1卫,116.46O,低楼层 (共18层),平层,南,一梯三户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100162634.html
浦东,联洋,第九城市(二期),内环内,1380,95821,3室2厅2厨2卫,144.02O,中楼层 (共23层),平层,南 北,两梯三户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100563036.html
浦东,联洋,第九城市(二期),内环内,1180,98187,2室2厅1厨2卫,120.18O,中楼层 (共23层),暂无数据,南 北,两梯三户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101452489.html
浦东,联洋,仁恒河滨城(一期),内环内,1750,101168,3室2厅1厨1卫,172.98O,高楼层 (共26层),暂无数据,南,两梯两户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101329930.html
浦东,联洋,联洋花园(二期),内环内,1220,88125,3室2厅1厨2卫,138.44O,低楼层 (共18层),平层,南,一梯两户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100732361.html
浦东,联洋,联洋年华,内环内,750,98464,1室2厅1厨1卫,76.17O,低楼层 (共22层),平层,南,两梯四户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101092623.html
浦东,联洋,仁恒河滨城(一期),内环内,1200,92665,3室2厅1厨2卫,129.5O,低楼层 (共26层),平层,南,两梯四户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101222764.html
浦东,联洋,联洋年华,内环内,788,103903,1室2厅1厨1卫,75.84O,中楼层 (共26层),平层,南,两梯四户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101344301.html
浦东,联洋,仁恒河滨城(一期),内环内,2088,92320,5室3厅1厨3卫,226.17O,低楼层 (共26层),平层,南,两梯三户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100988857.html
浦东,联洋,仁恒河滨城(三期),,1200,106705,2室2厅1厨2卫,112.46O,中楼层 (共30层),暂无数据,南,两梯三户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107000248359.html
浦东,联洋,联洋年华,内环内,745,97975,1室2厅1厨1卫,76.04O,低楼层 (共21层),平层,南,两梯四户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101403445.html
浦东,联洋,仁恒河滨城(一期),内环内,1250,99682,3室2厅1厨2卫,125.4O,中楼层 (共26层),暂无数据,北,两梯四户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107000276035.html
浦东,联洋,联洋花园(三期),内环内,2000,82597,5室3厅1厨4卫,242.14O,高楼层 (共12层),暂无数据,南,两梯两户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100530665.html
浦东,联洋,御景园,内环内,1800,112080,3室2厅1厨2卫,160.6O,高楼层 (共23层),暂无数据,南,两梯三户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107000182615.html
浦东,联洋,吉云公寓,内环内,550,75291,2室1厅1厨1卫,73.05O,低楼层 (共6层),暂无数据,南,一梯四户,精装,70年,砖混结构,无,,https://sh.lianjia.com/ershoufang/107100623860.html
浦东,联洋,第九城市(一期),内环内,1200,113315,2室2厅1厨1卫,105.9O,低楼层 (共18层),平层,南,两梯两户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101030004.html
浦东,联洋,联洋花园(一期),内环内,1150,87122,3室2厅1厨2卫,132O,中楼层 (共11层),暂无数据,南,一梯两户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101431627.html
浦东,联洋,联洋年华,内环内,1320,90710,3室2厅1厨2卫,145.52O,中楼层 (共25层),平层,南,两梯四户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101468828.html
浦东,联洋,联洋年华,内环内,1550,48438,4室2厅1厨3卫,320O,低楼层 (共22层),暂无数据,南,两梯四户,简装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101260749.html
浦东,联洋,当代清水园,内环内,1550,92427,4室2厅1厨2卫,167.7O,低楼层 (共11层),暂无数据,南,一梯两户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101209062.html
浦东,联洋,联洋花园(三期),内环内,1300,88520,3室2厅1厨2卫,146.86O,低楼层 (共21层),平层,南,两梯两户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101352478.html
浦东,联洋,水清木华,内环内,1499,90849,3室2厅1厨2卫,165O,低楼层 (共19层),平层,南,两梯两户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100711115.html
浦东,联洋,天安花园,内环内,1280,90256,3室2厅1厨2卫,141.82O,中楼层 (共7层),平层,南,一梯两户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101317650.html
浦东,联洋,吉云公寓,内环内,510,69816,2室2厅1厨1卫,73.05O,高楼层 (共6层),平层,南,一梯四户,精装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101185934.html
浦东,联洋,第九城市(一期),内环内,1490,101251,3室2厅1厨2卫,147.16O,低楼层 (共22层),复式,南,两梯两户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100744754.html
浦东,联洋,仁恒河滨城(一期),内环内,1300,99169,3室2厅1厨2卫,131.09O,中楼层 (共26层),暂无数据,东南 南,两梯四户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100712412.html
浦东,联洋,吉云公寓,内环内,510,69864,2室1厅1厨1卫,73O,高楼层 (共6层),平层,南,一梯四户,精装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101311423.html
浦东,联洋,仁恒河滨城(一期),内环内,1280,99681,3室2厅1厨2卫,128.41O,高楼层 (共26层),暂无数据,南,两梯两户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100733299.html
浦东,联洋,仁恒河滨城(二期),,2650,100091,5室2厅1厨4卫,264.76O,低楼层 (共30层),平层,南,一梯两户,简装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101112338.html
浦东,联洋,当代清水园,内环内,2030,97018,5室3厅1厨3卫,209.24O,高楼层 (共21层),复式,南,两梯三户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100974084.html
浦东,联洋,第九城市(一期),内环内,1400,90774,3室2厅1厨2卫,154.23O,中楼层 (共22层),平层,南,两梯三户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101324526.html
浦东,联洋,联洋年华,内环内,750,98711,1室2厅1厨1卫,75.98O,低楼层 (共26层),平层,南,两梯四户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100781320.html
浦东,联洋,天安花园,内环内,1800,87990,3室2厅1厨3卫,204.57O,中楼层 (共7层),平层,南,一梯两户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101251488.html
浦东,联洋,仁恒河滨城(一期),内环内,1950,100609,4室2厅1厨2卫,193.82O,高楼层 (共26层),平层,南 北,两梯两户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101245274.html
浦东,联洋,联洋年华,内环内,1420,90073,3室2厅1厨2卫,157.65O,低楼层 (共26层),暂无数据,南,两梯四户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100396249.html
浦东,联洋,第九城市(二期),内环内,770,102177,1室2厅1厨1卫,75.36O,中楼层 (共20层),平层,南,两梯三户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101501749.html
浦东,联洋,吉云公寓,内环内,582,74981,2室1厅1厨1卫,77.62O,高楼层 (共6层),平层,南,一梯四户,精装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107101428969.html
浦东,联洋,吉云公寓,内环内,590,80767,2室2厅1厨1卫,73.05O,中楼层 (共6层),平层,南,一梯四户,精装,未知,砖混结构,无,,https://sh.lianjia.com/ershoufang/107100462640.html
浦东,联洋,仁恒河滨城(二期),近9号线芳甸路站,4850,96807,8室3厅1厨6卫,501O,低楼层 (共30层),复式,南,一梯一户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101438244.html
浦东,联洋,联洋花园(二期),内环内,1080,83949,2室2厅1厨2卫,128.65O,高楼层 (共31层),平层,南 北,一梯两户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101208623.html
浦东,联洋,第九城市(一期),内环内,1890,109674,4室3厅1厨3卫,172.33O,低楼层 (共9层),暂无数据,南,一梯两户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107000148517.html
浦东,联洋,联洋年华,内环内,745,98702,1室2厅1厨1卫,75.48O,中楼层 (共31层),平层,南,两梯四户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101348767.html
浦东,联洋,仁恒河滨城(二期),近9号线芳甸路站,1360,89557,3室2厅2厨2卫,151.86O,低楼层 (共30层),平层,南,两梯两户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100653111.html
浦东,联洋,联洋年华,内环内,1400,84973,3室2厅1厨2卫,164.76O,低楼层 (共18层),平层,南,两梯四户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100526569.html
浦东,联洋,第九城市(一期),内环内,1385,97447,3室2厅1厨2卫,142.13O,高楼层 (共9层),平层,南,一梯两户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101358854.html
浦东,联洋,御景园,内环内,1480,100176,3室2厅1厨2卫,147.74O,高楼层 (共11层),平层,南,两梯两户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100556187.html
浦东,联洋,第九城市(一期),内环内,1650,91070,4室2厅1厨2卫,181.18O,中楼层 (共18层),平层,南 北,两梯两户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101465479.html
浦东,联洋,仁恒河滨城(二期),,1550,102351,3室2厅1厨2卫,151.44O,低楼层 (共26层),暂无数据,南 北,两梯两户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101307227.html
浦东,联洋,当代清水园,内环内,880,100012,2室2厅1厨1卫,87.99O,低楼层 (共18层),平层,南,一梯三户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100590788.html
浦东,联洋,当代清水园,内环内,1120,96171,2室2厅1厨1卫,116.46O,中楼层 (共18层),平层,南,一梯三户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101522044.html
浦东,联洋,天安花园,内环内,1188,94354,3室2厅1厨2卫,125.91O,低楼层 (共9层),暂无数据,南,一梯两户,其他,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101519767.html
浦东,联洋,第九城市(一期),内环内,1000,99672,2室2厅1厨1卫,100.33O,低楼层 (共20层),平层,南,两梯三户,精装,未知,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101457560.html
浦东,联洋,第九城市(二期),内环内,1499,92031,3室2厅1厨2卫,162.88O,高楼层 (共19层),平层,南,两梯两户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101363270.html
浦东,联洋,仁恒河滨城(一期),内环内,1540,92850,3室2厅1厨2卫,165.86O,中楼层 (共26层),平层,南,两梯两户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107100785450.html
浦东,联洋,当代清水园,内环内,1300,89835,3室2厅1厨2卫,144.71O,低楼层 (共15层),平层,南 北,一梯两户,精装,70年,钢混结构,有,,https://sh.lianjia.com/ershoufang/107101116225.html
